#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus	project
I8_1037	490	pfam04667	gnl|CDD|309692	2.63045e-33	129	365	3	pfam04667, Endosulfine, cAMP-regulated phosphoprotein/endosulfine conserved region.  Conserved region found in both cAMP-regulated phosphoprotein 19 (ARPP-19) and Alpha/Beta endosulfine. No function has yet been assigned to ARPP-19. Endosulfine is the endogenous ligand for the ATP-dependent potassium (K ATP) channels which occupy a key position in the control of insulin release from the pancreatic beta cell by coupling cell polarity to metabolism. In both cases the region occupies the majority of the protein.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.28);Debaryomycetaceae(0.16);Poaceae(0.09);Brassicaceae(0.06);Mycosphaerellaceae(0.06);	Saccharomyces(0.06);Arabidopsis(0.06);Tetrapisispora(0.06);Candida(0.06);Zymoseptoria(0.03);	Inviceb2
I8_1038	490	pfam00076	gnl|CDD|278504	3.04895e-17	9	200	3	pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);	Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);	Inviceb2
I8_1039	490	pfam01655	gnl|CDD|307675	6.31839e-70	172	474	1	pfam01655, Ribosomal_L32e, Ribosomal protein L32.  This family includes ribosomal protein L32 from eukaryotes and archaebacteria.	Eukaryota(0.55);Archaea(0.45);	(1.00);	(0.10);Desulfurococcaceae(0.04);Methanosarcinaceae(0.04);Sulfolobaceae(0.03);Methanobacteriaceae(0.03);	Ailuropoda(0.03);Archaeoglobus(0.02);Methanococcus(0.02);(0.02);Sulfolobus(0.02);	Inviceb2
I8_104	1007	pfam00120	gnl|CDD|306600	9.05516e-12	13	459	-3	pfam00120, Gln-synt_C, Glutamine synthetase, catalytic domain.  	Bacteria(0.79);Archaea(0.16);Eukaryota(0.05);	(1.00);	Pseudomonadaceae(0.11);Phyllobacteriaceae(0.11);Sulfolobaceae(0.05);Caulobacteraceae(0.05);Streptomycetaceae(0.05);	Mesorhizobium(0.11);Pseudomonas(0.09);Sulfolobus(0.05);Streptomyces(0.05);Caulobacter(0.05);	Inviceb2
I8_104	1007	pfam03951	gnl|CDD|309175	6.59945e-09	673	900	-3	pfam03951, Gln-synt_N, Glutamine synthetase, beta-Grasp domain.  	Bacteria(0.73);Archaea(0.22);Eukaryota(0.05);	(1.00);	(0.04);Corynebacteriaceae(0.04);Ruminococcaceae(0.04);Thermotogaceae(0.03);Bacillaceae(0.03);	Corynebacterium(0.04);Ruminococcus(0.03);Methanococcus(0.02);Fervidobacterium(0.02);Roseiflexus(0.02);	Inviceb2
I8_1040	490	pfam00581	gnl|CDD|306952	8.41144e-12	74	295	-1	pfam00581, Rhodanese, Rhodanese-like domain.  Rhodanese has an internal duplication. This Pfam represents a single copy of this duplicated domain. The domain is found as a single copy in other proteins, including phosphatases and ubiquitin C-terminal hydrolases.	Bacteria(0.68);Eukaryota(0.24);Archaea(0.08);	(1.00);	(0.08);Flavobacteriaceae(0.04);Saccharomycetaceae(0.04);Rhodobacteraceae(0.03);Synechococcaceae(0.03);	(0.04);Saccharomyces(0.03);Syntrophobacter(0.03);Synechococcus(0.03);Schizosaccharomyces(0.03);	Inviceb2
I8_1041	490	pfam00005	gnl|CDD|306511	1.17167e-28	8	364	-1	pfam00005, ABC_tran, ABC transporter.  ABC transporters for a large family of proteins responsible for translocation of a variety of compounds across biological membranes. ABC transporters are the largest family of proteins in many completely sequenced bacteria. ABC transporters are composed of two copies of this domain and two copies of a transmembrane domain pfam00664. These four domains may belong to a single polypeptide as in CFTR, or belong in different polypeptide chains.	Bacteria(0.75);Eukaryota(0.25);	(1.00);	Enterobacteriaceae(0.42);Saccharomycetaceae(0.13);Pseudomonadaceae(0.08);Streptococcaceae(0.06);Streptomycetaceae(0.04);	Escherichia(0.30);Saccharomyces(0.13);Shigella(0.08);Pseudomonas(0.08);Streptomyces(0.04);	Inviceb2
I8_1042	490	pfam00226	gnl|CDD|306689	4.37975e-22	353	490	-1	pfam00226, DnaJ, DnaJ domain.  DnaJ domains (J-domains) are associated with hsp70 heat-shock system and it is thought that this domain mediates the interaction. DnaJ-domain is therefore part of a chaperone (protein folding) system. The T-antigens, although not in Prosite are confirmed as DnaJ containing domains from literature.	Eukaryota(0.72);Bacteria(0.26);Archaea(0.01);	(1.00);	Brassicaceae(0.15);Drosophilidae(0.12);Schizosaccharomycetaceae(0.08);Rhabditidae(0.08);Saccharomycetaceae(0.07);	Arabidopsis(0.15);Drosophila(0.12);Schizosaccharomyces(0.08);Caenorhabditis(0.08);Saccharomyces(0.07);	Inviceb2
I8_1043	490	pfam00271	gnl|CDD|306726	7.49819e-32	61	264	1	pfam00271, Helicase_C, Helicase conserved C-terminal domain.  The Prosite family is restricted to DEAD/H helicases, whereas this domain family is found in a wide variety of helicases and helicase related proteins. It may be that this is not an autonomously folding unit, but an integral part of the helicase.	Eukaryota(0.61);Bacteria(0.25);Viruses(0.08);Archaea(0.07);	(0.92);dsDNA viruses, no RNA stage(0.04);ssRNA viruses(0.03);	Brassicaceae(0.11);Schizosaccharomycetaceae(0.09);Saccharomycetaceae(0.09);Drosophilidae(0.09);Rhabditidae(0.06);	Arabidopsis(0.11);Drosophila(0.09);Schizosaccharomyces(0.09);Saccharomyces(0.08);Caenorhabditis(0.06);	Inviceb2
I8_1044	490	pfam00118	gnl|CDD|306598	6.71717e-59	62	490	-1	pfam00118, Cpn60_TCP1, TCP-1/cpn60 chaperonin family.  This family includes members from the HSP60 chaperone family and the TCP-1 (T-complex protein) family.	Eukaryota(0.74);Archaea(0.15);Bacteria(0.11);	(1.00);	Unikaryonidae(0.15);Trichomonadidae(0.11);Rhabditidae(0.04);Babesiidae(0.04);Plasmodiidae(0.04);	Encephalitozoon(0.15);Trichomonas(0.11);Plasmodium(0.04);Anopheles(0.04);Giardia(0.04);	Inviceb2
I8_1045	no_hit												Inviceb2
I8_1046	490	pfam00582	gnl|CDD|306953	1.6179e-35	50	481	2	"pfam00582, Usp, Universal stress protein family.  The universal stress protein UspA is a small cytoplasmic bacterial protein whose expression is enhanced when the cell is exposed to stress agents. UspA enhances the rate of cell survival during prolonged exposure to such conditions, and may provide a general ""stress endurance"" activity. The crystal structure of Haemophilus influenzae UspA reveals an alpha/beta fold similar to that of the Methanococcus jannaschii MJ0577 protein, which binds ATP, though UspA lacks ATP-binding activity."	Bacteria(0.70);Archaea(0.20);Eukaryota(0.10);	(1.00);	Streptomycetaceae(0.10);Brassicaceae(0.07);Halobacteriaceae(0.07);Pseudomonadaceae(0.06);Nostocaceae(0.05);	Streptomyces(0.10);Halobacterium(0.07);Arabidopsis(0.07);Pseudomonas(0.06);Nostoc(0.05);	Inviceb2
I8_1047	490	pfam01248	gnl|CDD|307418	6.05416e-25	87	356	-3	pfam01248, Ribosomal_L7Ae, Ribosomal protein L7Ae/L30e/S12e/Gadd45 family.  This family includes: Ribosomal L7A from metazoa, Ribosomal L8-A and L8-B from fungi, 30S ribosomal protein HS6 from archaebacteria, 40S ribosomal protein S12 from eukaryotes, Ribosomal protein L30 from eukaryotes and archaebacteria. Gadd45 and MyD118.	Eukaryota(0.76);Archaea(0.18);Bacteria(0.05);	(1.00);	Drosophilidae(0.13);Schizosaccharomycetaceae(0.11);Hominidae(0.11);Rhabditidae(0.08);Brassicaceae(0.08);	Drosophila(0.13);Schizosaccharomyces(0.11);Homo(0.11);Arabidopsis(0.08);Caenorhabditis(0.08);	Inviceb2
I8_1049	488	pfam07690	gnl|CDD|311564	3.49996e-21	33	464	-1	pfam07690, MFS_1, Major Facilitator Superfamily.  	Bacteria(0.63);Eukaryota(0.21);Archaea(0.16);	(1.00);	Pseudomonadaceae(0.07);Streptomycetaceae(0.06);Bacillaceae(0.05);Rhabditidae(0.05);Rhizobiaceae(0.05);	Pseudomonas(0.07);Streptomyces(0.06);Caenorhabditis(0.05);Bacillus(0.05);Staphylococcus(0.04);	Inviceb2
I8_105	1000	pfam01189	gnl|CDD|279522	8.58345e-85	119	751	-1	pfam01189, Methyltr_RsmB-F, 16S rRNA methyltransferase RsmB/F.  This is the catalytic core of this SAM-dependent 16S ribosomal methyltransferase RsmB/F enzyme. There is a catalytic cysteine residue at 180 in UniProtKB:Q5SII2, with another highly conserved cysteine at residue 230. It methylates the C(5) position of cytosine 2870 (m5C2870) in 25S rRNA.	Bacteria(0.67);Eukaryota(0.33);	(1.00);	Coxiellaceae(0.17);Saccharomycetaceae(0.17);Mycobacteriaceae(0.17);Merismopediaceae(0.17);Pasteurellaceae(0.17);	Saccharomyces(0.17);Mycobacterium(0.17);Coxiella(0.17);Homo(0.17);Synechocystis(0.17);	Inviceb2
I8_1050	488	pfam01246	gnl|CDD|307416	3.87152e-34	63	251	3	pfam01246, Ribosomal_L24e, Ribosomal protein L24e.  	Eukaryota(0.93);Archaea(0.07);	(1.00);	(0.14);Taeniidae(0.02);Rhabditidae(0.02);Schizosaccharomycetaceae(0.02);Glossiphoniidae(0.02);	Caenorhabditis(0.02);Puccinia(0.02);Aureococcus(0.02);Naegleria(0.02);Cryptosporidium(0.02);	Inviceb2
I8_1051	488	pfam08083	gnl|CDD|285343	1.23798e-108	1	405	1	pfam08083, PROCN, PROCN (NUC071) domain.  The PROCN domain is the central domain in pre-mRNA splicing factors of PRO8 family.	Eukaryota(1.00);	(1.00);	Debaryomycetaceae(0.20);Saccharomycetaceae(0.13);Cordycipitaceae(0.07);Trichomonadidae(0.07);Malasseziaceae(0.07);	Thalassiosira(0.07);Cryptosporidium(0.07);Leishmania(0.07);Beauveria(0.07);Candida(0.07);	Inviceb2
I8_1053	488	pfam02364	gnl|CDD|308141	4.17613e-53	1	264	-3	pfam02364, Glucan_synthase, 1,3-beta-glucan synthase component.  This family consists of various 1,3-beta-glucan synthase components including Gls1, Gls2 and Gls3 from yeast. 1,3-beta-glucan synthase EC:2.4.1.34 also known as callose synthase catalyzes the formation of a beta-1,3-glucan polymer that is a major component of the fungal cell wall. The reaction catalyzed is:- UDP-glucose + {(1,3)-beta-D-glucosyl}(N) <=> UDP + {(1,3)-beta-D-glucosyl}(N+1).	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.24);Debaryomycetaceae(0.19);Schizosaccharomycetaceae(0.07);Phaffomycetaceae(0.04);Poaceae(0.04);	Schizosaccharomyces(0.07);Eremothecium(0.04);Candida(0.04);Arabidopsis(0.03);Meyerozyma(0.03);	Inviceb2
I8_1054	488	pfam03650	gnl|CDD|308961	1.10241e-47	70	375	-3	pfam03650, MPC, Uncharacterized protein family (UPF0041).  	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.35);Mycosphaerellaceae(0.05);Aspergillaceae(0.05);Phaffomycetaceae(0.05);Debaryomycetaceae(0.05);	Kazachstania(0.07);Saccharomyces(0.07);Naumovozyma(0.07);Nakaseomyces(0.05);Macrophomina(0.02);	Inviceb2
I8_1055	487	pfam00005	gnl|CDD|306511	8.13505e-06	189	467	-3	pfam00005, ABC_tran, ABC transporter.  ABC transporters for a large family of proteins responsible for translocation of a variety of compounds across biological membranes. ABC transporters are the largest family of proteins in many completely sequenced bacteria. ABC transporters are composed of two copies of this domain and two copies of a transmembrane domain pfam00664. These four domains may belong to a single polypeptide as in CFTR, or belong in different polypeptide chains.	Bacteria(0.75);Eukaryota(0.25);	(1.00);	Enterobacteriaceae(0.42);Saccharomycetaceae(0.13);Pseudomonadaceae(0.08);Streptococcaceae(0.06);Streptomycetaceae(0.04);	Escherichia(0.30);Saccharomyces(0.13);Shigella(0.08);Pseudomonas(0.08);Streptomyces(0.04);	Inviceb2
I8_1056	487	pfam00179	gnl|CDD|306648	1.29741e-10	2	253	-1	pfam00179, UQ_con, Ubiquitin-conjugating enzyme.  Proteins destined for proteasome-mediated degradation may be ubiquitinated. Ubiquitination follows conjugation of ubiquitin to a conserved cysteine residue of UBC homologs. TSG101 is one of several UBC homologs that lacks this active site cysteine.	Eukaryota(1.00);	(1.00);	Drosophilidae(0.26);Brassicaceae(0.19);Muridae(0.13);Schizosaccharomycetaceae(0.13);Rhabditidae(0.13);	Drosophila(0.26);Arabidopsis(0.19);Caenorhabditis(0.13);Schizosaccharomyces(0.13);Mus(0.11);	Inviceb2
I8_1057	487	pfam00850	gnl|CDD|307135	2.89074e-22	130	486	1	pfam00850, Hist_deacetyl, Histone deacetylase domain.  Histones can be reversibly acetylated on several lysine residues. Regulation of transcription is caused in part by this mechanism. Histone deacetylases catalyze the removal of the acetyl group. Histone deacetylases are related to other proteins.	Eukaryota(0.57);Bacteria(0.38);Archaea(0.05);	(1.00);	Debaryomycetaceae(0.05);Saccharomycetaceae(0.05);Rhabditidae(0.05);Poaceae(0.04);(0.04);	Caenorhabditis(0.05);Ostreococcus(0.04);Cryptococcus(0.04);Candida(0.04);Yarrowia(0.04);	Inviceb2
I8_1059	487	pfam13238	gnl|CDD|315820	1.83116e-05	127	231	-2	pfam13238, AAA_18, AAA domain.  	Archaea(0.43);Bacteria(0.32);Eukaryota(0.24);(0.01);	(1.00);	(0.13);Methanobacteriaceae(0.07);Methanocaldococcaceae(0.04);Clostridiaceae(0.04);Desulfurococcaceae(0.03);	Clostridium(0.04);(0.04);Methanobrevibacter(0.04);Wolbachia(0.03);Methanothermobacter(0.03);	Inviceb2
I8_106	992	pfam05495	gnl|CDD|310238	1.9046e-39	190	432	1	pfam05495, zf-CHY, CHY zinc finger.  This family of domains are likely to bind to zinc ions. They contain many conserved cysteine and histidine residues. We have named this domain after the N-terminal motif CXHY. This domain can be found in isolation in some proteins, but is also often associated with pfam00097. One of the proteins in this family is a mitochondrial intermembrane space protein called Hot13. This protein is involved in the assembly of small TIM complexes.	Eukaryota(0.82);Bacteria(0.14);Archaea(0.03);	(1.00);	Saccharomycetaceae(0.08);(0.08);Debaryomycetaceae(0.06);Poaceae(0.03);Corynebacteriaceae(0.03);	Corynebacterium(0.03);Schizosaccharomyces(0.03);Glycine(0.02);Giardia(0.02);Candida(0.02);	Inviceb2
I8_106	992	pfam14599	gnl|CDD|317052	1.01704e-36	739	915	1	pfam14599, zinc_ribbon_6, Zinc-ribbon.  This is a typical zinc-ribbon finger, with each pair of zinc-ligands coming from more-or-less either side of two knuckles. It is found in eukaryotes.	Eukaryota(1.00);	(1.00);	(0.06);Debaryomycetaceae(0.05);Solanaceae(0.05);Brassicaceae(0.05);Saccharomycetaceae(0.04);	Solanum(0.05);Musa(0.04);Arabidopsis(0.03);Glycine(0.03);Phaeodactylum(0.03);	Inviceb2
I8_106	992	pfam13639	gnl|CDD|316187	4.83287e-12	595	726	1	pfam13639, zf-RING_2, Ring finger domain.  	Eukaryota(0.98);Viruses(0.02);	(0.98);dsDNA viruses, no RNA stage(0.02);	Poaceae(0.11);(0.08);Rhabditidae(0.05);Mamiellaceae(0.04);Drosophilidae(0.03);	Oryza(0.05);Caenorhabditis(0.05);Micromonas(0.04);Sorghum(0.04);Phytophthora(0.03);	Inviceb2
I8_1060	487	pfam04795	gnl|CDD|309781	8.53699e-27	82	336	1	pfam04795, PAPA-1, PAPA-1-like conserved region.  Family of proteins with a conserved region found in PAPA-1, a PAP-1 binding protein.	Eukaryota(1.00);	(1.00);	(0.06);Mycosphaerellaceae(0.05);Aspergillaceae(0.05);Schizosaccharomycetaceae(0.04);Chaetomiaceae(0.04);	Arabidopsis(0.04);Schizosaccharomyces(0.04);Musa(0.04);Populus(0.02);Penicillium(0.02);	Inviceb2
I8_1060	487	pfam04438	gnl|CDD|309543	6.69419e-10	385	480	1	pfam04438, zf-HIT, HIT zinc finger.  This presumed zinc finger contains up to 6 cysteine residues that could coordinate zinc. The domain is named after the HIT protein. This domain is also found in the Thyroid receptor interacting protein 3 (TRIP-3) that specifically interact with the ligand binding domain of the thyroid receptor.	Eukaryota(1.00);	(1.00);	Debaryomycetaceae(0.13);Brassicaceae(0.09);Saccharomycetaceae(0.08);(0.06);Culicidae(0.05);	Arabidopsis(0.09);Dictyostelium(0.05);Aspergillus(0.05);Anopheles(0.05);Drosophila(0.04);	Inviceb2
I8_1061	487	pfam00012	gnl|CDD|306516	3.25667e-99	1	486	-2	pfam00012, HSP70, Hsp70 protein.  Hsp70 chaperones help to fold many proteins. Hsp70 assisted folding involves repeated cycles of substrate binding and release. Hsp70 activity is ATP dependent. Hsp70 proteins are made up of two regions: the amino terminus is the ATPase domain and the carboxyl terminus is the substrate binding region.	Eukaryota(0.54);Bacteria(0.38);Archaea(0.08);	(1.00);	Hominidae(0.08);Schizosaccharomycetaceae(0.08);Enterobacteriaceae(0.08);Fabaceae(0.08);Saccharomycetaceae(0.08);	Schizosaccharomyces(0.08);Glycine(0.08);Homo(0.08);Escherichia(0.08);Haloarcula(0.04);	Inviceb2
I8_1062	487	pfam05770	gnl|CDD|253378	1.43162e-89	1	486	-2	pfam05770, Ins134_P3_kin, Inositol 1, 3, 4-trisphosphate 5/6-kinase.  This family consists of several inositol 1, 3, 4-trisphosphate 5/6-kinase proteins. Inositol 1,3,4-trisphosphate is at a branch point in inositol phosphate metabolism. It is dephosphorylated by specific phosphatases to either inositol 3,4-bisphosphate or inositol 1,3-bisphosphate. Alternatively, it is phosphorylated to inositol 1,3,4,6-tetrakisphosphate or inositol 1,3,4,5-tetrakisphosphate by inositol trisphosphate 5/6-kinase.	Eukaryota(1.00);	(1.00);	Poaceae(0.50);Brassicaceae(0.50);	Arabidopsis(0.50);Oryza(0.50);	Inviceb2
I8_1063	486	pfam11034	gnl|CDD|314074	4.61821e-28	247	447	-1	pfam11034, Grg1, Glucose-repressible protein Grg1.  This fungal protein increases during glucose deprivation. Its function is unknown.	Eukaryota(1.00);	(1.00);	Aspergillaceae(0.10);Ophiostomataceae(0.06);Nectriaceae(0.06);Herpotrichiellaceae(0.06);Microbotryaceae(0.06);	Penicillium(0.08);Microbotryum(0.06);Exophiala(0.06);Fusarium(0.06);Metarhizium(0.04);	Inviceb2
